shot_number,lat_lowestmode,lon_lowestmode,sensitivity,quality_flag,rh,max_rh
19640521500108410,-13.73343513279198,-44.123947887284054,0.9690094590187073,1,"[-6.69999981 -5.88000011 -5.28000021 -4.82999992 -4.48999977 -4.19000006
 -3.93000007 -3.74000001 -3.54999995 -3.36999989 -3.22000003 -3.06999993
 -2.95000005 -2.79999995 -2.69000006 -2.57999992 -2.47000003 -2.3499999
 -2.24000001 -2.13000011 -2.05999994 -1.94000006 -1.87       -1.75999999
 -1.67999995 -1.61000001 -1.49000001 -1.41999996 -1.34000003 -1.23000002
 -1.15999997 -1.08000004 -1.00999999 -0.93000001 -0.81999999 -0.74000001
 -0.67000002 -0.58999997 -0.51999998 -0.44       -0.37       -0.25999999
 -0.18000001 -0.11       -0.03        0.03        0.11        0.18000001
  0.25999999  0.37        0.44        0.51999998  0.58999997  0.67000002
  0.74000001  0.81999999  0.93000001  1.00999999  1.08000004  1.15999997
  1.23000002  1.34000003  1.41999996  1.49000001  1.57000005  1.63999999
  1.75999999  1.83000004  1.90999997  2.01999998  2.08999991  2.17000008
  2.27999997  2.3499999   2.47000003  2.53999996  2.6500001   2.73000002
  2.83999991  2.95000005  3.02999997  3.1400001   3.25        3.36999989
  3.48000002  3.58999991  3.74000001  3.8499999   4.          4.1500001
  4.30000019  4.44999981  4.63999987  4.82999992  5.05000019  5.28000021
  5.57999992  5.90999985  6.32999992  6.96000004  8.19999981]",8.199999809265137
19640521700108411,-13.733021859569057,-44.12363149629756,0.9693964719772339,1,"[-6.69999981 -5.88000011 -5.23999977 -4.75       -4.38000011 -4.07999992
 -3.81999993 -3.58999991 -3.36999989 -3.22000003 -3.02999997 -2.88000011
 -2.73000002 -2.61999989 -2.5        -2.3499999  -2.24000001 -2.13000011
 -2.05999994 -1.94000006 -1.83000004 -1.75999999 -1.63999999 -1.57000005
 -1.49000001 -1.38       -1.30999994 -1.23000002 -1.15999997 -1.03999996
 -0.97000003 -0.88999999 -0.81999999 -0.74000001 -0.67000002 -0.58999997
 -0.51999998 -0.44       -0.37       -0.28999999 -0.22       -0.14
 -0.07        0.          0.07        0.14        0.22        0.28999999
  0.37        0.44        0.51999998  0.58999997  0.67000002  0.74000001
  0.81999999  0.88999999  0.97000003  1.03999996  1.12        1.23000002
  1.30999994  1.38        1.46000004  1.57000005  1.63999999  1.72000003
  1.83000004  1.90999997  2.01999998  2.08999991  2.20000005  2.31999993
  2.3900001   2.5         2.61999989  2.73000002  2.88000011  2.99000001
  3.1400001   3.28999996  3.44000006  3.58999991  3.77999997  3.97000003
  4.1500001   4.38000011  4.63999987  4.9000001   5.19999981  5.53999996
  5.88000011  6.25        6.61999989  6.96000004  7.34000015  7.71000004
  8.09000015  8.5         8.97999954  9.61999989 10.77999973]",10.779999732971191
19640521900108412,-13.732608531806598,-44.12331508687181,0.968324601650238,1,"[-6.80999994 -5.90999985 -5.30999994 -4.82999992 -4.48999977 -4.19000006
 -3.97000003 -3.74000001 -3.54999995 -3.4000001  -3.22000003 -3.0999999
 -2.95000005 -2.83999991 -2.73000002 -2.61999989 -2.5        -2.3900001
 -2.27999997 -2.20000005 -2.13000011 -2.01999998 -1.94000006 -1.87
 -1.75999999 -1.67999995 -1.61000001 -1.52999997 -1.46000004 -1.38
 -1.30999994 -1.23000002 -1.15999997 -1.12       -1.03999996 -0.97000003
 -0.88999999 -0.81999999 -0.77999997 -0.70999998 -0.63       -0.56
 -0.51999998 -0.44       -0.37       -0.33000001 -0.25999999 -0.18000001
 -0.14       -0.07        0.          0.03        0.11        0.18000001
  0.22        0.28999999  0.37        0.41        0.47999999  0.56
  0.63        0.67000002  0.74000001  0.81999999  0.88999999  0.97000003
  1.03999996  1.08000004  1.15999997  1.23000002  1.30999994  1.41999996
  1.49000001  1.57000005  1.63999999  1.75999999  1.83000004  1.94000006
  2.05999994  2.17000008  2.27999997  2.3900001   2.5         2.6500001
  2.79999995  2.99000001  3.18000007  3.36999989  3.58999991  3.8499999
  4.11999989  4.44999981  4.82999992  5.19999981  5.6500001   6.17999983
  6.73999977  7.34000015  7.96999979  8.72000027 10.02999973]",10.029999732971191
19640522100108413,-13.73219513127962,-44.122998653865466,0.9719116687774658,1,"[-6.96000004 -5.98999977 -5.23999977 -4.67999983 -4.30000019 -3.97000003
 -3.70000005 -3.51999998 -3.28999996 -3.1400001  -2.99000001 -2.83999991
 -2.73000002 -2.57999992 -2.47000003 -2.3900001  -2.27999997 -2.17000008
 -2.08999991 -1.98000002 -1.90999997 -1.83000004 -1.75999999 -1.63999999
 -1.57000005 -1.49000001 -1.41999996 -1.34000003 -1.26999998 -1.23000002
 -1.15999997 -1.08000004 -1.00999999 -0.93000001 -0.88999999 -0.81999999
 -0.74000001 -0.70999998 -0.63       -0.56       -0.51999998 -0.44
 -0.37       -0.33000001 -0.25999999 -0.18000001 -0.14       -0.07
 -0.03        0.03        0.11        0.14        0.22        0.25999999
  0.33000001  0.41        0.44        0.51999998  0.58999997  0.63
  0.70999998  0.77999997  0.86000001  0.88999999  0.97000003  1.03999996
  1.12        1.19000006  1.23000002  1.30999994  1.38        1.46000004
  1.52999997  1.61000001  1.67999995  1.75999999  1.87        1.94000006
  2.01999998  2.13000011  2.20000005  2.31999993  2.3900001   2.5
  2.61999989  2.73000002  2.83999991  2.95000005  3.0999999   3.25
  3.4000001   3.54999995  3.74000001  3.93000007  4.11999989  4.38000011
  4.63999987  4.98000002  5.42999983  6.03000021  7.34000015]",7.340000152587891
19640522300108414,-13.731781704166455,-44.12268221608331,0.9711070656776428,1,"[-6.32999992 -5.38999987 -4.75       -4.30000019 -3.93000007 -3.63000011
 -3.4000001  -3.18000007 -2.99000001 -2.79999995 -2.6500001  -2.53999996
 -2.3900001  -2.27999997 -2.17000008 -2.05999994 -1.94000006 -1.87
 -1.75999999 -1.67999995 -1.61000001 -1.49000001 -1.41999996 -1.34000003
 -1.26999998 -1.19000006 -1.12       -1.03999996 -1.00999999 -0.93000001
 -0.86000001 -0.77999997 -0.70999998 -0.67000002 -0.58999997 -0.51999998
 -0.47999999 -0.41       -0.33000001 -0.28999999 -0.22       -0.14
 -0.11       -0.03        0.          0.07        0.14        0.18000001
  0.25999999  0.33000001  0.37        0.44        0.51999998  0.56
  0.63        0.70999998  0.74000001  0.81999999  0.88999999  0.97000003
  1.03999996  1.08000004  1.15999997  1.23000002  1.30999994  1.38
  1.46000004  1.52999997  1.61000001  1.67999995  1.75999999  1.87
  1.94000006  2.01999998  2.13000011  2.20000005  2.31999993  2.3900001
  2.5         2.61999989  2.73000002  2.83999991  2.95000005  3.06999993
  3.18000007  3.32999992  3.48000002  3.63000011  3.81999993  3.97000003
  4.1500001   4.38000011  4.5999999   4.82999992  5.09000015  5.38999987
  5.73000002  6.0999999   6.59000015  7.26000023  8.60999966]",8.609999656677246
19640522500108415,-13.73136849419219,-44.122365866058054,0.966290295124054,1,"[-6.92000008 -6.13999987 -5.53999996 -5.13000011 -4.75       -4.48999977
 -4.23000002 -4.03999996 -3.8499999  -3.67000008 -3.54999995 -3.4000001
 -3.25       -3.1400001  -3.02999997 -2.92000008 -2.83999991 -2.73000002
 -2.61999989 -2.53999996 -2.47000003 -2.3499999  -2.27999997 -2.20000005
 -2.13000011 -2.05999994 -1.98000002 -1.87       -1.78999996 -1.75999999
 -1.67999995 -1.61000001 -1.52999997 -1.46000004 -1.38       -1.30999994
 -1.23000002 -1.15999997 -1.08000004 -1.03999996 -0.97000003 -0.88999999
 -0.81999999 -0.74000001 -0.70999998 -0.63       -0.56       -0.47999999
 -0.44       -0.37       -0.28999999 -0.22       -0.18000001 -0.11
 -0.03        0.03        0.11        0.14        0.22        0.28999999
  0.37        0.41        0.47999999  0.56        0.63        0.70999998
  0.74000001  0.81999999  0.88999999  0.97000003  1.03999996  1.12
  1.15999997  1.23000002  1.30999994  1.38        1.46000004  1.52999997
  1.61000001  1.67999995  1.75999999  1.87        1.94000006  2.01999998
  2.08999991  2.20000005  2.27999997  2.3900001   2.5         2.57999992
  2.69000006  2.83999991  2.95000005  3.0999999   3.25        3.4000001
  3.58999991  3.8499999   4.1500001   4.55999994  5.53999996]",5.539999961853027
19640522700108416,-13.730954851320297,-44.122049363180864,0.9638906121253967,1,"[-5.90999985 -5.15999985 -4.63999987 -4.23000002 -3.8900001  -3.63000011
 -3.4000001  -3.18000007 -2.99000001 -2.83999991 -2.69000006 -2.53999996
 -2.43000007 -2.31999993 -2.20000005 -2.08999991 -1.98000002 -1.90999997
 -1.78999996 -1.72000003 -1.61000001 -1.52999997 -1.46000004 -1.38
 -1.30999994 -1.23000002 -1.15999997 -1.08000004 -1.00999999 -0.93000001
 -0.88999999 -0.81999999 -0.74000001 -0.67000002 -0.63       -0.56
 -0.47999999 -0.44       -0.37       -0.28999999 -0.25999999 -0.18000001
 -0.11       -0.07        0.          0.03        0.11        0.18000001
  0.22        0.28999999  0.37        0.41        0.47999999  0.56
  0.58999997  0.67000002  0.74000001  0.81999999  0.86000001  0.93000001
  1.00999999  1.08000004  1.15999997  1.23000002  1.30999994  1.38
  1.46000004  1.52999997  1.61000001  1.67999995  1.75999999  1.83000004
  1.90999997  2.01999998  2.08999991  2.17000008  2.27999997  2.3499999
  2.47000003  2.53999996  2.6500001   2.76999998  2.83999991  2.95000005
  3.06999993  3.18000007  3.28999996  3.4000001   3.51999998  3.67000008
  3.77999997  3.93000007  4.07999992  4.23000002  4.40999985  4.5999999
  4.78999996  5.05000019  5.3499999   5.80000019  6.73999977]",6.739999771118164
19640522900108417,-13.730541517348822,-44.12173298521765,0.9716711044311523,1,"[-7.1500001  -6.32999992 -5.76000023 -5.3499999  -5.01000023 -4.71000004
 -4.48999977 -4.26999998 -4.07999992 -3.8900001  -3.74000001 -3.58999991
 -3.44000006 -3.32999992 -3.22000003 -3.06999993 -2.95000005 -2.88000011
 -2.76999998 -2.6500001  -2.57999992 -2.47000003 -2.3900001  -2.31999993
 -2.20000005 -2.13000011 -2.05999994 -1.98000002 -1.90999997 -1.83000004
 -1.75999999 -1.67999995 -1.61000001 -1.52999997 -1.46000004 -1.38
 -1.34000003 -1.26999998 -1.19000006 -1.12       -1.08000004 -1.00999999
 -0.93000001 -0.88999999 -0.81999999 -0.74000001 -0.70999998 -0.63
 -0.56       -0.51999998 -0.44       -0.41       -0.33000001 -0.28999999
 -0.22       -0.14       -0.11       -0.03        0.          0.07
  0.11        0.18000001  0.22        0.28999999  0.37        0.41
  0.47999999  0.51999998  0.58999997  0.67000002  0.70999998  0.77999997
  0.86000001  0.88999999  0.97000003  1.03999996  1.08000004  1.15999997
  1.23000002  1.30999994  1.38        1.46000004  1.52999997  1.61000001
  1.67999995  1.75999999  1.83000004  1.94000006  2.01999998  2.13000011
  2.24000001  2.3499999   2.47000003  2.57999992  2.73000002  2.88000011
  3.06999993  3.28999996  3.54999995  3.97000003  4.94000006]",4.940000057220459
19640523100108418,-13.730127832332293,-44.121416488222515,0.973314642906189,1,"[-6.92000008 -6.03000021 -5.38999987 -4.9000001  -4.53000021 -4.23000002
 -3.97000003 -3.74000001 -3.54999995 -3.36999989 -3.22000003 -3.06999993
 -2.92000008 -2.76999998 -2.6500001  -2.53999996 -2.43000007 -2.31999993
 -2.24000001 -2.13000011 -2.05999994 -1.94000006 -1.87       -1.78999996
 -1.72000003 -1.63999999 -1.52999997 -1.46000004 -1.38       -1.30999994
 -1.23000002 -1.19000006 -1.12       -1.03999996 -0.97000003 -0.88999999
 -0.81999999 -0.77999997 -0.70999998 -0.63       -0.56       -0.51999998
 -0.44       -0.37       -0.33000001 -0.25999999 -0.18000001 -0.11
 -0.07        0.          0.07        0.11        0.18000001  0.25999999
  0.28999999  0.37        0.44        0.51999998  0.56        0.63
  0.70999998  0.77999997  0.81999999  0.88999999  0.97000003  1.03999996
  1.12        1.19000006  1.23000002  1.30999994  1.38        1.46000004
  1.52999997  1.61000001  1.67999995  1.75999999  1.87        1.94000006
  2.01999998  2.08999991  2.20000005  2.27999997  2.3900001   2.47000003
  2.57999992  2.69000006  2.79999995  2.92000008  3.02999997  3.1400001
  3.28999996  3.4000001   3.54999995  3.74000001  3.93000007  4.11999989
  4.34000015  4.5999999   4.94000006  5.38999987  6.44000006]",6.440000057220459
19640523300108419,-13.729714188680608,-44.12110002001772,0.9681345820426941,1,"[-6.05999994 -5.30999994 -4.75       -4.34000015 -4.         -3.70000005
 -3.48000002 -3.25       -3.06999993 -2.88000011 -2.73000002 -2.61999989
 -2.47000003 -2.3499999  -2.24000001 -2.13000011 -2.01999998 -1.94000006
 -1.83000004 -1.75999999 -1.63999999 -1.57000005 -1.49000001 -1.41999996
 -1.34000003 -1.26999998 -1.19000006 -1.12       -1.03999996 -1.00999999
 -0.93000001 -0.86000001 -0.77999997 -0.70999998 -0.67000002 -0.58999997
 -0.51999998 -0.47999999 -0.41       -0.33000001 -0.28999999 -0.22
 -0.18000001 -0.11       -0.03        0.          0.07        0.14
  0.18000001  0.25999999  0.28999999  0.37        0.44        0.47999999
  0.56        0.63        0.67000002  0.74000001  0.81999999  0.88999999
  0.93000001  1.00999999  1.08000004  1.15999997  1.23000002  1.26999998
  1.34000003  1.41999996  1.49000001  1.57000005  1.63999999  1.72000003
  1.78999996  1.90999997  1.98000002  2.05999994  2.17000008  2.24000001
  2.31999993  2.43000007  2.53999996  2.61999989  2.73000002  2.83999991
  2.95000005  3.0999999   3.22000003  3.36999989  3.51999998  3.67000008
  3.81999993  4.          4.23000002  4.40999985  4.67999983  4.94000006
  5.28000021  5.6500001   6.13999987  6.76999998  8.01000023]",8.010000228881836
19640523500108420,-13.729300607241218,-44.12078358972374,0.9685649275779724,1,"[-6.03000021 -5.23999977 -4.67999983 -4.30000019 -3.97000003 -3.74000001
 -3.51999998 -3.28999996 -3.1400001  -2.99000001 -2.83999991 -2.69000006
 -2.57999992 -2.47000003 -2.3499999  -2.24000001 -2.17000008 -2.05999994
 -1.98000002 -1.87       -1.78999996 -1.72000003 -1.63999999 -1.57000005
 -1.49000001 -1.41999996 -1.34000003 -1.30999994 -1.23000002 -1.15999997
 -1.12       -1.03999996 -0.97000003 -0.93000001 -0.86000001 -0.81999999
 -0.74000001 -0.70999998 -0.63       -0.58999997 -0.51999998 -0.47999999
 -0.41       -0.37       -0.28999999 -0.25999999 -0.22       -0.14
 -0.11       -0.03        0.          0.03        0.11        0.14
  0.22        0.25999999  0.33000001  0.37        0.41        0.47999999
  0.51999998  0.58999997  0.63        0.70999998  0.74000001  0.81999999
  0.86000001  0.93000001  1.00999999  1.03999996  1.12        1.19000006
  1.23000002  1.30999994  1.38        1.46000004  1.52999997  1.61000001
  1.67999995  1.75999999  1.83000004  1.90999997  1.98000002  2.05999994
  2.17000008  2.24000001  2.3499999   2.47000003  2.53999996  2.6500001
  2.76999998  2.92000008  3.02999997  3.18000007  3.32999992  3.51999998
  3.70000005  3.93000007  4.23000002  4.63999987  5.61000013]",5.610000133514404
19640523700108421,-13.728887011521856,-44.12046717044392,0.9687641263008118,1,"[-6.21000004 -5.38999987 -4.78999996 -4.34000015 -4.         -3.70000005
 -3.48000002 -3.25       -3.06999993 -2.92000008 -2.76999998 -2.61999989
 -2.5        -2.3499999  -2.24000001 -2.17000008 -2.05999994 -1.94000006
 -1.87       -1.75999999 -1.67999995 -1.61000001 -1.49000001 -1.41999996
 -1.34000003 -1.26999998 -1.19000006 -1.12       -1.03999996 -0.97000003
 -0.88999999 -0.81999999 -0.77999997 -0.70999998 -0.63       -0.56
 -0.47999999 -0.41       -0.37       -0.28999999 -0.22       -0.14
 -0.07       -0.03        0.03        0.11        0.18000001  0.22
  0.28999999  0.37        0.44        0.51999998  0.56        0.63
  0.70999998  0.77999997  0.86000001  0.93000001  0.97000003  1.03999996
  1.12        1.19000006  1.26999998  1.34000003  1.41999996  1.49000001
  1.57000005  1.63999999  1.72000003  1.78999996  1.87        1.94000006
  2.01999998  2.08999991  2.17000008  2.24000001  2.31999993  2.43000007
  2.5         2.57999992  2.6500001   2.76999998  2.83999991  2.95000005
  3.02999997  3.1400001   3.22000003  3.32999992  3.44000006  3.54999995
  3.67000008  3.77999997  3.93000007  4.07999992  4.23000002  4.38000011
  4.55999994  4.82999992  5.09000015  5.53999996  6.51000023]",6.510000228881836
19640523900108422,-13.728473509210787,-44.120150804186885,0.9654902815818787,1,"[-5.98999977 -5.28000021 -4.78999996 -4.44999981 -4.1500001  -3.93000007
 -3.70000005 -3.51999998 -3.36999989 -3.22000003 -3.06999993 -2.95000005
 -2.79999995 -2.69000006 -2.61999989 -2.5        -2.3900001  -2.31999993
 -2.20000005 -2.13000011 -2.05999994 -1.98000002 -1.90999997 -1.83000004
 -1.75999999 -1.67999995 -1.61000001 -1.52999997 -1.46000004 -1.41999996
 -1.34000003 -1.26999998 -1.19000006 -1.15999997 -1.08000004 -1.00999999
 -0.97000003 -0.88999999 -0.86000001 -0.77999997 -0.74000001 -0.67000002
 -0.58999997 -0.56       -0.47999999 -0.44       -0.37       -0.33000001
 -0.25999999 -0.22       -0.14       -0.11       -0.07        0.
  0.03        0.11        0.14        0.22        0.25999999  0.33000001
  0.37        0.44        0.47999999  0.56        0.58999997  0.67000002
  0.74000001  0.77999997  0.86000001  0.88999999  0.97000003  1.03999996
  1.08000004  1.15999997  1.23000002  1.26999998  1.34000003  1.41999996
  1.49000001  1.52999997  1.61000001  1.67999995  1.75999999  1.83000004
  1.90999997  1.98000002  2.08999991  2.17000008  2.24000001  2.3499999
  2.47000003  2.57999992  2.69000006  2.79999995  2.95000005  3.0999999
  3.25        3.48000002  3.74000001  4.11999989  5.01000023]",5.010000228881836
19640524100108423,-13.728059718948268,-44.11983435056564,0.9675267338752747,1,"[-5.69000006 -4.9000001  -4.38000011 -3.97000003 -3.70000005 -3.44000006
 -3.25       -3.06999993 -2.92000008 -2.76999998 -2.61999989 -2.5
 -2.3900001  -2.27999997 -2.17000008 -2.08999991 -1.98000002 -1.90999997
 -1.83000004 -1.72000003 -1.63999999 -1.57000005 -1.49000001 -1.41999996
 -1.34000003 -1.26999998 -1.23000002 -1.15999997 -1.08000004 -1.00999999
 -0.97000003 -0.88999999 -0.81999999 -0.77999997 -0.70999998 -0.63
 -0.58999997 -0.51999998 -0.47999999 -0.41       -0.33000001 -0.28999999
 -0.22       -0.18000001 -0.11       -0.07        0.          0.03
  0.11        0.18000001  0.22        0.28999999  0.33000001  0.41
  0.44        0.51999998  0.58999997  0.63        0.70999998  0.74000001
  0.81999999  0.88999999  0.93000001  1.00999999  1.08000004  1.12
  1.19000006  1.26999998  1.34000003  1.41999996  1.46000004  1.52999997
  1.61000001  1.67999995  1.75999999  1.83000004  1.90999997  1.98000002
  2.05999994  2.13000011  2.20000005  2.27999997  2.3900001   2.47000003
  2.53999996  2.6500001   2.73000002  2.83999991  2.95000005  3.02999997
  3.1400001   3.28999996  3.4000001   3.54999995  3.70000005  3.8499999
  4.03999996  4.26999998  4.55999994  4.98000002  5.90999985]",5.909999847412109
19640500100108424,-13.72764626412349,-44.1195180716797,0.970263659954071,1,"[-6.36000013 -5.57999992 -5.01000023 -4.63999987 -4.30000019 -4.03999996
 -3.81999993 -3.63000011 -3.44000006 -3.28999996 -3.1400001  -2.99000001
 -2.88000011 -2.76999998 -2.6500001  -2.53999996 -2.47000003 -2.3499999
 -2.27999997 -2.17000008 -2.08999991 -2.01999998 -1.94000006 -1.87
 -1.78999996 -1.72000003 -1.63999999 -1.61000001 -1.52999997 -1.46000004
 -1.41999996 -1.34000003 -1.26999998 -1.23000002 -1.15999997 -1.12
 -1.03999996 -1.00999999 -0.93000001 -0.88999999 -0.81999999 -0.77999997
 -0.70999998 -0.67000002 -0.63       -0.56       -0.51999998 -0.47999999
 -0.41       -0.37       -0.33000001 -0.25999999 -0.22       -0.18000001
 -0.11       -0.07       -0.03        0.03        0.07        0.11
  0.18000001  0.22        0.25999999  0.33000001  0.37        0.41
  0.47999999  0.51999998  0.58999997  0.63        0.67000002  0.74000001
  0.77999997  0.86000001  0.88999999  0.97000003  1.00999999  1.08000004
  1.12        1.19000006  1.26999998  1.34000003  1.38        1.46000004
  1.52999997  1.61000001  1.67999995  1.75999999  1.83000004  1.94000006
  2.01999998  2.13000011  2.20000005  2.3499999   2.47000003  2.61999989
  2.76999998  2.95000005  3.22000003  3.63000011  4.55999994]",4.559999942779541
19640500300108425,-13.727232723513557,-44.11920179437356,0.9705733060836792,1,"[-6.55000019 -5.76000023 -5.28000021 -4.9000001  -4.5999999  -4.34000015
 -4.11999989 -3.93000007 -3.74000001 -3.58999991 -3.44000006 -3.32999992
 -3.22000003 -3.06999993 -2.95000005 -2.88000011 -2.76999998 -2.6500001
 -2.57999992 -2.5        -2.3900001  -2.31999993 -2.24000001 -2.17000008
 -2.08999991 -2.01999998 -1.94000006 -1.87       -1.78999996 -1.72000003
 -1.63999999 -1.61000001 -1.52999997 -1.46000004 -1.38       -1.34000003
 -1.26999998 -1.23000002 -1.15999997 -1.12       -1.03999996 -0.97000003
 -0.93000001 -0.88999999 -0.81999999 -0.77999997 -0.70999998 -0.67000002
 -0.58999997 -0.56       -0.51999998 -0.44       -0.41       -0.33000001
 -0.28999999 -0.25999999 -0.18000001 -0.14       -0.11       -0.03
  0.          0.03        0.11        0.14        0.22        0.25999999
  0.28999999  0.37        0.41        0.44        0.51999998  0.56
  0.63        0.67000002  0.74000001  0.77999997  0.86000001  0.88999999
  0.97000003  1.00999999  1.08000004  1.15999997  1.19000006  1.26999998
  1.34000003  1.41999996  1.49000001  1.57000005  1.63999999  1.72000003
  1.83000004  1.90999997  2.01999998  2.13000011  2.24000001  2.3900001
  2.53999996  2.76999998  3.02999997  3.4000001   4.34000015]",4.340000152587891
19640500500108426,-13.726819064077397,-44.11888549760083,0.9676294326782227,1,"[-6.51000023 -5.73000002 -5.15999985 -4.75       -4.40999985 -4.11999989
 -3.8900001  -3.67000008 -3.51999998 -3.32999992 -3.18000007 -3.06999993
 -2.92000008 -2.79999995 -2.69000006 -2.57999992 -2.5        -2.3900001
 -2.31999993 -2.24000001 -2.13000011 -2.05999994 -1.98000002 -1.90999997
 -1.83000004 -1.75999999 -1.67999995 -1.63999999 -1.57000005 -1.49000001
 -1.41999996 -1.38       -1.30999994 -1.26999998 -1.19000006 -1.12
 -1.08000004 -1.00999999 -0.97000003 -0.88999999 -0.86000001 -0.81999999
 -0.74000001 -0.70999998 -0.63       -0.58999997 -0.56       -0.47999999
 -0.44       -0.41       -0.33000001 -0.28999999 -0.25999999 -0.18000001
 -0.14       -0.11       -0.03        0.          0.03        0.11
  0.14        0.18000001  0.25999999  0.28999999  0.33000001  0.41
  0.44        0.51999998  0.56        0.58999997  0.67000002  0.70999998
  0.77999997  0.81999999  0.88999999  0.93000001  1.00999999  1.03999996
  1.12        1.15999997  1.23000002  1.30999994  1.38        1.41999996
  1.49000001  1.57000005  1.63999999  1.72000003  1.83000004  1.90999997
  1.98000002  2.08999991  2.20000005  2.31999993  2.43000007  2.57999992
  2.76999998  2.95000005  3.25        3.63000011  4.55999994]",4.559999942779541
19640500700108427,-13.726405360231846,-44.11856921044184,0.9671068787574768,1,"[-6.13999987 -5.38999987 -4.82999992 -4.44999981 -4.11999989 -3.8900001
 -3.67000008 -3.48000002 -3.28999996 -3.1400001  -3.02999997 -2.88000011
 -2.76999998 -2.6500001  -2.53999996 -2.47000003 -2.3499999  -2.27999997
 -2.20000005 -2.08999991 -2.01999998 -1.94000006 -1.87       -1.78999996
 -1.75999999 -1.67999995 -1.61000001 -1.52999997 -1.49000001 -1.41999996
 -1.34000003 -1.30999994 -1.23000002 -1.19000006 -1.12       -1.08000004
 -1.00999999 -0.97000003 -0.88999999 -0.86000001 -0.77999997 -0.74000001
 -0.67000002 -0.63       -0.58999997 -0.51999998 -0.47999999 -0.44
 -0.37       -0.33000001 -0.28999999 -0.22       -0.18000001 -0.14
 -0.07       -0.03        0.          0.07        0.11        0.14
  0.22        0.25999999  0.28999999  0.37        0.41        0.44
  0.51999998  0.56        0.58999997  0.67000002  0.70999998  0.77999997
  0.81999999  0.88999999  0.93000001  1.00999999  1.03999996  1.12
  1.15999997  1.23000002  1.30999994  1.34000003  1.41999996  1.49000001
  1.57000005  1.63999999  1.72000003  1.78999996  1.87        1.98000002
  2.05999994  2.17000008  2.27999997  2.3900001   2.5         2.6500001
  2.83999991  3.02999997  3.28999996  3.70000005  4.5999999 ]",4.599999904632568
19640500900108428,-13.725991563680553,-44.11825291640668,0.9647416472434998,1,"[-5.98999977 -5.23999977 -4.71000004 -4.34000015 -4.03999996 -3.77999997
 -3.54999995 -3.36999989 -3.22000003 -3.06999993 -2.92000008 -2.79999995
 -2.6500001  -2.53999996 -2.47000003 -2.3499999  -2.24000001 -2.17000008
 -2.05999994 -1.98000002 -1.90999997 -1.83000004 -1.75999999 -1.67999995
 -1.61000001 -1.52999997 -1.46000004 -1.38       -1.30999994 -1.26999998
 -1.19000006 -1.12       -1.08000004 -1.00999999 -0.93000001 -0.88999999
 -0.81999999 -0.77999997 -0.70999998 -0.67000002 -0.58999997 -0.56
 -0.47999999 -0.44       -0.37       -0.33000001 -0.25999999 -0.22
 -0.14       -0.11       -0.07        0.          0.03        0.11
  0.14        0.22        0.25999999  0.33000001  0.37        0.44
  0.47999999  0.56        0.58999997  0.67000002  0.70999998  0.77999997
  0.81999999  0.88999999  0.93000001  1.00999999  1.08000004  1.12
  1.19000006  1.26999998  1.30999994  1.38        1.46000004  1.52999997
  1.57000005  1.63999999  1.72000003  1.78999996  1.87        1.98000002
  2.05999994  2.13000011  2.20000005  2.31999993  2.3900001   2.5
  2.61999989  2.73000002  2.83999991  2.99000001  3.1400001   3.28999996
  3.48000002  3.70000005  4.          4.40999985  5.38999987]",5.389999866485596
19640501100108429,-13.72557781782059,-44.11793667021275,0.9719125628471375,1,"[-5.69000006 -4.98000002 -4.48999977 -4.1500001  -3.8499999  -3.63000011
 -3.44000006 -3.25       -3.0999999  -2.95000005 -2.83999991 -2.69000006
 -2.57999992 -2.5        -2.3900001  -2.27999997 -2.20000005 -2.13000011
 -2.05999994 -1.98000002 -1.90999997 -1.83000004 -1.75999999 -1.67999995
 -1.61000001 -1.57000005 -1.49000001 -1.41999996 -1.38       -1.30999994
 -1.26999998 -1.19000006 -1.15999997 -1.08000004 -1.03999996 -0.97000003
 -0.93000001 -0.88999999 -0.81999999 -0.77999997 -0.74000001 -0.67000002
 -0.63       -0.58999997 -0.56       -0.47999999 -0.44       -0.41
 -0.37       -0.33000001 -0.25999999 -0.22       -0.18000001 -0.14
 -0.11       -0.03        0.          0.03        0.07        0.11
  0.18000001  0.22        0.25999999  0.28999999  0.37        0.41
  0.44        0.47999999  0.51999998  0.58999997  0.63        0.67000002
  0.74000001  0.77999997  0.81999999  0.88999999  0.93000001  1.00999999
  1.03999996  1.08000004  1.15999997  1.23000002  1.26999998  1.34000003
  1.41999996  1.46000004  1.52999997  1.61000001  1.67999995  1.75999999
  1.87        1.94000006  2.05999994  2.13000011  2.27999997  2.3900001
  2.53999996  2.73000002  2.99000001  3.32999992  4.1500001 ]",4.150000095367432
