latitude,longitude,sensitivity,cover,Height
-13.739641523077404,-44.12869596486333,0.9725232124328613,0.02274235710501671,4.63
-13.739227791556184,-44.12837947154899,0.975943386554718,0.10679860413074493,9.02
-13.738814088368509,-44.12806297287381,0.9773438572883606,0.16118696331977844,9.51
-13.738400244372675,-44.12774642396747,0.9765478372573853,0.1409551501274109,9.92
-13.737986594829506,-44.12742994796213,0.9713588356971741,0.09611475467681885,7.82
-13.737572653974444,-44.12711336223877,0.9777514934539795,0.033401355147361755,5.69
-13.73715879378396,-44.126796803468714,0.9739810824394226,0.1344744861125946,8.39
-13.736744825051403,-44.126480199633285,0.9748808741569519,0.11960659176111221,10.77
-13.736331234927473,-44.126163730321686,0.9744083285331726,0.0886058360338211,10.6
-13.735916878343087,-44.125846967436395,0.9783642888069153,0.2564209997653961,10.75
-13.735503021369318,-44.12553038143784,0.9731464982032776,0.38125941157341003,12.61
-13.735089405307155,-44.125213877456325,0.9719105958938599,0.25619643926620483,11.03
-13.734675796420479,-44.12489736996437,0.9719143509864807,0.19291901588439941,7.71
-13.734262118336755,-44.124580832073285,0.9748803973197937,0.34795939922332764,12.81
-13.733848795029369,-44.12426442349782,0.9728062748908997,0.08472339808940887,9.88
-13.73343513279198,-44.123947887284054,0.9690094590187073,0.1507859230041504,8.19
-13.733021859569057,-44.12363149629756,0.9693964719772339,0.17521387338638306,10.77
-13.732608531806598,-44.12331508687181,0.968324601650238,0.09128350019454956,10.02
-13.73219513127962,-44.122998653865466,0.9719116687774658,0.11442573368549347,7.34
-13.731781704166455,-44.12268221608331,0.9711070656776428,0.19129572808742523,8.6
-13.73136849419219,-44.122365866058054,0.966290295124054,0.02706020325422287,5.53
-13.730954851320297,-44.122049363180864,0.9638906121253967,0.16839052736759186,6.73
-13.730541517348822,-44.12173298521765,0.9716711044311523,0.011755167506635189,4.94
-13.730127832332293,-44.121416488222515,0.973314642906189,0.10292978584766388,6.44
-13.729714188680608,-44.12110002001772,0.9681345820426941,0.1768724024295807,8.01
-13.729300607241218,-44.12078358972374,0.9685649275779724,0.10376099497079849,5.61
-13.728887011521856,-44.12046717044392,0.9687641263008118,0.1827697902917862,6.51
-13.728473509210787,-44.120150804186885,0.9654902815818787,0.04015263915061951,5.01
-13.728059718948268,-44.11983435056564,0.9675267338752747,0.1506204456090927,5.9
-13.72764626412349,-44.1195180716797,0.970263659954071,0.0236462764441967,4.55
-13.727232723513557,-44.11920179437356,0.9705733060836792,0.014774858951568604,4.34
-13.726819064077397,-44.11888549760083,0.9676294326782227,0.010258730500936508,4.55
-13.726405360231846,-44.11856921044184,0.9671068787574768,0.019750822335481644,4.59
-13.725991563680553,-44.11825291640668,0.9647416472434998,0.07913047075271606,5.38
-13.72557781782059,-44.11793667021275,0.9719125628471375,0.01757485419511795,4.15
-13.725164027201844,-44.117620434540214,0.9686830043792725,0.03950221464037895,4.34
-13.724750273444778,-44.11730423694905,0.9656432271003723,0.04049286991357803,4.38
-13.724336461484418,-44.11698803996768,0.9745246171951294,0.04185069352388382,4.55
-13.723922636255297,-44.11667185743515,0.9673905372619629,0.03037220612168312,4.59
-13.72350902724098,-44.11635577222024,0.969920814037323,0.013542796485126019,5.05
-13.723095117228855,-44.11603958928045,0.9700789451599121,0.015690751373767853,4.67
-13.722681121169172,-44.11572338611635,0.9707728624343872,0.012347038835287094,4.82
-13.722267248773434,-44.115407238263025,0.968941330909729,0.011188715696334839,4.4
-13.721853223888099,-44.11509104025972,0.9719954133033752,0.017697790637612343,4.82
-13.721439312051157,-44.11477488854605,0.9690148234367371,0.006803424097597599,4.9
-13.7210253971485,-44.11445873734487,0.9641439914703369,0.0064145768992602825,4.59
-13.720611205675981,-44.11414248203314,0.9719469547271729,0.027821900323033333,5.3
-13.720197141541846,-44.11382627085033,0.9697715044021606,0.058075737208127975,4.94
-13.719783149438582,-44.1135100803357,0.9673259854316711,0.008120403625071049,4.67
-13.71936896396615,-44.1131938090706,0.9686790704727173,0.04814146086573601,5.09
-13.718954830660257,-44.112877546060076,0.9727839827537537,0.05225062742829323,5.13
-13.718540808604262,-44.11256131087213,0.9731686115264893,0.013287054374814034,4.75
-13.718126965809093,-44.11224512607736,0.9724792838096619,0.007925648242235184,4.63
-13.717712652697578,-44.11192874729594,0.9732767939567566,0.018773460760712624,5.76
-13.71729840279071,-44.11161237079297,0.9755563139915466,0.056881133466959,6.61
-13.716884245573045,-44.11129600465859,0.9711268544197083,0.03716925531625748,5.69
-13.7164701384547,-44.1109796307181,0.9714630246162415,0.008051380515098572,5.38
-13.716055996247432,-44.11066321477347,0.9720407128334045,0.006098685320466757,4.75
-13.71564169620259,-44.11034670894857,0.9766641855239868,0.010669522918760777,5.19
-13.715227384807827,-44.110030168263734,0.974417507648468,0.02847973071038723,6.03
-13.714812748047573,-44.10971347911658,0.9618212580680847,0.03935839235782623,3.77
-13.714398551773265,-44.10939692892138,0.9697186946868896,0.024917302653193474,3.84
-13.713984354338288,-44.109080355813745,0.9696515798568726,0.032895527780056,3.89
-13.71357018778495,-44.108763774260424,0.9710744619369507,0.0234861820936203,3.93
-13.713155897421577,-44.108447129863436,0.967987060546875,0.017662137746810913,4.03
-13.712741538580298,-44.10813044539873,0.9741239547729492,0.030029552057385445,4.15
-13.757967721991946,-44.1355480606168,0.9735559821128845,0.02360115945339203,4.11
-13.75755386246231,-44.13523170806067,0.9749578833580017,0.029302040114998817,4.15
-13.757140057497194,-44.1349153201927,0.9707633256912231,0.015587979927659035,3.84
-13.75672626579149,-44.13459887318111,0.978212833404541,0.028514795005321503,4.07
-13.756312549855517,-44.13428239991069,0.973732590675354,0.03348793461918831,4.07
-13.755898872617104,-44.13396588672402,0.978643536567688,0.04287386313080788,4.23
-13.7554852115998,-44.13364932695209,0.9732669591903687,0.05592786893248558,4.26
-13.755071615683757,-44.13333274813421,0.9744081497192383,0.03235797584056854,4.0
-13.754658036736478,-44.13301613167274,0.9756941199302673,0.022266268730163574,4.0
-13.754244502907989,-44.13269949499937,0.9779563546180725,0.03884618729352951,4.11
-13.753830993393688,-44.13238283252332,0.9761933088302612,0.04696954786777496,4.59
-13.753417501484716,-44.13206614508622,0.9738354682922363,0.08587834239006042,5.76
-13.753003937104191,-44.131749394065835,0.9748442769050598,0.056117285043001175,4.9
-13.752590760375105,-44.13143280299225,0.974618673324585,0.02125408686697483,5.15
-13.752177316997498,-44.131116064086,0.9748485088348389,0.008781925775110722,5.94
-13.751763706664235,-44.13079922891931,0.97862309217453,0.007936015725135803,5.76
-13.751350295121128,-44.13048247626243,0.9715787768363953,0.006545775569975376,4.63
-13.750936598789496,-44.130165579606484,0.9764323830604553,0.01581129990518093,5.61
-13.750523372105082,-44.12984890314083,0.9739768505096436,0.008665050379931927,5.13
-13.750110156002926,-44.12953223180894,0.9769279956817627,0.009133739396929741,5.01
-13.749696139382293,-44.12921518297779,0.9767137169837952,0.06288059055805206,6.09
-13.74928271122887,-44.12889842354801,0.9740899205207825,0.03574836626648903,4.94
-13.748869194948107,-44.128581634849624,0.9765685796737671,0.057707443833351135,5.13
-13.748455821662466,-44.12826493128988,0.9742170572280884,0.03161706402897835,5.05
-13.748042265929906,-44.12794816198125,0.9718813896179199,0.03526103124022484,4.75
-13.747628766772369,-44.127631444994634,0.9752777814865112,0.03464508429169655,5.13
-13.747215326415107,-44.12731478545714,0.9771138429641724,0.07345933467149734,5.53
-13.746801920518374,-44.12699817570051,0.9787999391555786,0.03575541824102402,6.61
-13.746388400183116,-44.12668154410858,0.9749689102172852,0.01516191940754652,4.98
-13.745974814662816,-44.12636491233399,0.9766736030578613,0.014859943650662899,4.82
-13.745561407866944,-44.126048394711134,0.9725363254547119,0.01419735699892044,4.75
-13.74514782771672,-44.12573182174671,0.9772143363952637,0.04638809710741043,5.84
-13.744734322973978,-44.12541530984928,0.9755858778953552,0.016172807663679123,4.86
-13.744320662942973,-44.125098747173475,0.9762936234474182,0.07970939576625824,5.76
-13.743907196834622,-44.124782298636724,0.9742312431335449,0.33907732367515564,10.32
-13.74349365499352,-44.124465833477196,0.9763680696487427,0.15087950229644775,9.88
-13.74308010993392,-44.12414938439047,0.9726954698562622,0.12386979162693024,7.21
-13.742666531508155,-44.123832935140136,0.977013111114502,0.18304909765720367,8.15
-13.742253064673273,-44.12351655311941,0.9769389033317566,0.16569383442401886,8.64
-13.741839761913072,-44.12320026119868,0.9729574918746948,0.005564885679632425,6.73
-13.741426024507614,-44.122883772081366,0.9684168696403503,0.10195182263851166,9.13
-13.741012388973488,-44.12256733981063,0.9714181423187256,0.10774461179971695,8.94
-13.740598836450326,-44.12225095348285,0.9735382795333862,0.08506790548563004,7.55
-13.740185042701203,-44.12193442743182,0.972138524055481,0.10634178668260574,7.9
-13.739771383872487,-44.12161796837937,0.971881628036499,0.07869001477956772,8.72
-13.739357274108471,-44.1213012947881,0.9765163660049438,0.16776709258556366,10.71
-13.738943776300134,-44.12098491200198,0.9723116755485535,0.20190170407295227,8.72
-13.73853016360057,-44.120668471031365,0.9697676301002502,0.18654823303222656,9.1
-13.738116105840609,-44.1203518126758,0.9764133095741272,0.1647673100233078,9.13
-13.737702678024187,-44.12003544795164,0.9691305756568909,0.23482747375965118,9.21
-13.737289334751559,-44.119719114690994,0.9677222967147827,0.06124049425125122,7.71
-13.736875498740178,-44.11940253570711,0.9674809575080872,0.1544654667377472,8.01
-13.736461615510068,-44.119085923983846,0.9709019660949707,0.3501985967159271,9.35
-13.736048605251833,-44.11876972016081,0.9709717035293579,0.02373441681265831,5.73
-13.735634439111626,-44.11845295849312,0.9718538522720337,0.010436625219881535,5.13
-13.735220630510911,-44.11813636243977,0.9716891646385193,0.008829179219901562,5.01
-13.734806495228822,-44.11781960771339,0.9703449606895447,0.043312832713127136,5.09
-13.734392370307022,-44.11750285669796,0.9664163589477539,0.04614747315645218,5.65
-13.73397820794612,-44.117186088761095,0.9687740802764893,0.09011291712522507,6.36
-13.733565052706522,-44.116869803527585,0.9697471857070923,0.012317248620092869,4.3
-13.733152048962582,-44.11655359500765,0.967989981174469,0.021165264770388603,4.82
-13.732738949698202,-44.116237347169054,0.9623515605926514,0.012226579710841179,4.4
-13.732325265980542,-44.11592082851189,0.9658992886543274,0.11123960465192795,5.94
-13.731911923022572,-44.1156044822226,0.9654998183250427,0.020967647433280945,5.65
-13.731498523452283,-44.11528812060913,0.9699942469596863,0.009277303703129292,4.48
-13.731084780390896,-44.11497160890497,0.966862142086029,0.015895405784249306,4.53
-13.730671127426941,-44.11465515533716,0.9636484980583191,0.014468129724264145,4.53
-13.730257399917502,-44.11433868342619,0.9697887897491455,0.014214212074875832,4.67
-13.729843676752697,-44.11402223265071,0.9643818736076355,0.027156682685017586,4.53
-13.729429943890885,-44.11370579821846,0.9665694832801819,0.013610072433948517,4.23
-13.729016449580937,-44.11338950642009,0.9704940319061279,0.011950920335948467,4.44
-13.72860265603278,-44.113073118997285,0.9609816074371338,0.035350557416677475,4.86
-13.728188958396032,-44.11275680361601,0.964144229888916,0.018991082906723022,4.67
-13.727775148760747,-44.11244046285648,0.9686258435249329,0.02279011532664299,4.44
-13.727361414957292,-44.11212418844637,0.9696310758590698,0.019093994051218033,4.71
-13.726947628612571,-44.11180792060929,0.9682334065437317,0.030204346403479576,4.48
-13.726533810269116,-44.1114916689679,0.9647490978240967,0.03944651782512665,4.63
-13.726120085580229,-44.111175491018024,0.967519223690033,0.01844068430364132,4.59
-13.725706286685163,-44.11085930378063,0.967155933380127,0.014208843000233173,4.63
-13.725292326278838,-44.110543062914445,0.9692228436470032,0.04609827324748039,4.82
-13.724878476064275,-44.11022689515289,0.9636201858520508,0.02240816131234169,4.59
-13.72446468488279,-44.10991077365213,0.9663715958595276,0.007961006835103035,4.67
-13.724050740774313,-44.10959459425616,0.9622479677200317,0.02187284640967846,5.3
-13.723636812145834,-44.10927843459024,0.9669702053070068,0.01565433293581009,5.05
-13.723222858936216,-44.10896227292388,0.9704849720001221,0.033742085099220276,5.46
-13.722808958503858,-44.10864614345559,0.9699652791023254,0.011155867949128151,4.44
-13.722394890705177,-44.1083299382317,0.9699625372886658,0.030720453709363937,5.42
-13.721981016126414,-44.108013826596945,0.970755398273468,0.005058853887021542,5.01
-13.721566795054533,-44.10769754852273,0.9695003032684326,0.1457105278968811,8.72
-13.721152935017404,-44.10738143840821,0.9734799861907959,0.00849625188857317,5.61
-13.720738749650334,-44.107065166514005,0.9746441841125488,0.05937951058149338,6.09
-13.720324600262215,-44.1067489022296,0.9740158319473267,0.06384125351905823,6.92
-13.719910511392918,-44.10643265446464,0.9718654751777649,0.05204523354768753,5.65
-13.719496323921238,-44.10611634462117,0.9710598587989807,0.028817906975746155,6.25
-13.719082072066046,-44.105799986346554,0.9710896015167236,0.047432560473680496,7.19
-13.718667640968178,-44.10548352213457,0.9710375070571899,0.12186341732740402,6.96
-13.718253167838585,-44.10516701458944,0.9731553792953491,0.1305973380804062,7.71
-13.717838924889472,-44.10485059082484,0.9671105146408081,0.014272627420723438,5.9
-13.717424205295739,-44.104533911107076,0.973543643951416,0.022720282897353172,6.59
-13.717008952446838,-44.10421694567507,0.9777820110321045,0.06212325766682625,7.75
-13.716594193686582,-44.103900183353076,0.9756819605827332,0.028358545154333115,4.63
-13.716179452100347,-44.103583398873674,0.9788579344749451,0.05716641619801521,4.94
-13.715764849806916,-44.10326665335666,0.9746176600456238,0.02339775115251541,4.44
-13.715350550534342,-44.10295002722047,0.9734880328178406,0.06388549506664276,5.01
-13.714937569813983,-44.1026340075107,0.9770451784133911,0.05710666626691818,9.51
-13.714524426449396,-44.10231789074436,0.9753271341323853,0.010467123240232468,6.69
-13.714111439410516,-44.10200183163244,0.9721331596374512,0.013886779546737671,6.21
-13.713699334123955,-44.101686178638474,0.9751690626144409,0.009127861820161343,4.63
-13.713285900000436,-44.101369881048385,0.9730564951896667,0.004975305870175362,5.65
-13.712872185745079,-44.101053441042566,0.9765583872795105,0.01786034367978573,5.88
-13.712458444120688,-44.1007369821407,0.9736815690994263,0.08402968943119049,6.73
-13.75822962684849,-44.12830762653717,0.9781047701835632,0.022887278348207474,8.53
-13.75781588161768,-44.127991030638825,0.9780470728874207,0.029495378956198692,8.01
-13.757402391082243,-44.1276745598969,0.9776480793952942,0.005814830306917429,4.57
-13.756988390337062,-44.12735782560288,0.9778305888175964,0.34294000267982483,7.75
-13.756574575405217,-44.127041184241754,0.9718880653381348,0.015991032123565674,3.84
-13.756160842124148,-44.126724583929295,0.9792699217796326,0.016085751354694366,3.77
-13.755747180540478,-44.1264080211769,0.983542263507843,0.006597808096557856,4.03
-13.755333513614314,-44.12609145803438,0.9765738248825073,0.048975586891174316,6.4
-13.754920319506656,-44.125775139529296,0.9748809337615967,0.008484774269163609,4.26
-13.75450662491555,-44.12545857126045,0.9754466414451599,0.0027259779162704945,4.94
-13.754093086323119,-44.125142089201695,0.9749663472175598,0.006495621055364609,4.82
-13.753679508859387,-44.1248255952572,0.9807413220405579,0.00581580214202404,4.82
-13.753265983346475,-44.12450913728797,0.9788118004798889,0.005345519166439772,4.59
-13.752852437870539,-44.12419268014736,0.9773887991905212,0.005104579031467438,4.48
-13.752438811218324,-44.12387619400381,0.9766736030578613,0.003696989733725786,4.86
-13.752025376404275,-44.123559819261814,0.9796035885810852,0.004036611877381802,4.67
-13.751611705190557,-44.123243339151834,0.9783474206924438,0.005280704703181982,8.01
-13.751197958630131,-44.1229268374045,0.9769511818885803,0.12601017951965332,9.06
-13.750784371602515,-44.12261043498037,0.9773769974708557,0.1064484640955925,7.86
-13.750370720322456,-44.12229401927596,0.9750834107398987,0.003091175341978669,7.0
-13.749956976920261,-44.121977583223696,0.9738720655441284,0.04283452779054642,7.36
-13.749543415345839,-44.121661281836914,0.9756110906600952,0.014747638255357742,8.01
-13.749129450314982,-44.12134479876141,0.9761009216308594,0.37322333455085754,9.69
-13.748715981158753,-44.121028593331566,0.9780459403991699,0.0714871808886528,9.72
-13.748302253709738,-44.120712282886,0.9745852947235107,0.09548769146203995,7.67
-13.747888560213244,-44.120396017682324,0.9725280404090881,0.05974144861102104,8.56
-13.747474826618362,-44.12007975976302,0.9773766398429871,0.08944810181856155,8.94
-13.747061025512894,-44.11976349266173,0.9746111035346985,0.12267757207155228,7.78
-13.746647236890126,-44.119447254985,0.9709056615829468,0.030362887308001518,8.01
-13.746233399953448,-44.119131013255775,0.9734838008880615,0.09506788104772568,8.46
-13.74581957752895,-44.11881479724058,0.9758075475692749,0.036322347819805145,7.4
-13.745405699176091,-44.11849856860617,0.9769164323806763,0.07143731415271759,8.35
-13.744991866208286,-44.11818237652007,0.9746891260147095,0.15495647490024567,8.84
-13.744577855683723,-44.11786610528853,0.9720460176467896,0.1973300278186798,9.96
-13.744163990296832,-44.11754991660983,0.9727003574371338,0.08817069977521896,7.9
-13.743750039629937,-44.11723369100794,0.9736242294311523,0.09551776200532913,9.28
-13.74333603849684,-44.11691744370834,0.9777313470840454,0.15052442252635956,9.1
-13.742922081362531,-44.11660122051527,0.9719284176826477,0.15845416486263275,8.6
-13.742508052152091,-44.11628495984249,0.9746871590614319,0.1962127983570099,10.32
-13.742094100385202,-44.115968735709544,0.9768915176391602,0.19628459215164185,9.1
-13.741680122551335,-44.1156524927503,0.9719317555427551,0.0749959796667099,10.18
-13.74126604164969,-44.11533618944329,0.9719757437705994,0.09823919087648392,8.46
-13.740852016715824,-44.11501990457604,0.9765807390213013,0.1342611312866211,8.46
-13.740438011386892,-44.11470361714432,0.971720814704895,0.11008742451667786,8.35
-13.740023908284433,-44.11438726494794,0.9748468399047852,0.14234311878681183,8.72
-13.739609853375345,-44.11407092015682,0.9748803973197937,0.12054231017827988,8.86
-13.739195772603232,-44.11375454243465,0.9726735353469849,0.18196365237236023,8.6
-13.738781791555951,-44.113438193449056,0.9705794453620911,0.0022404396440833807,7.34
-13.73836771981151,-44.113121774049134,0.9701773524284363,0.0061392467468976974,6.51
-13.737953685890432,-44.11280534715084,0.9694214463233948,0.006109135691076517,4.9
-13.737539599700924,-44.11248886592083,0.9692346453666687,0.003418675623834133,4.82
-13.737125645647495,-44.11217242615724,0.9668523073196411,0.006558421533554792,4.38
-13.736711584018295,-44.11185590818844,0.9644770622253418,0.009997570887207985,4.19
-13.736297568674207,-44.11153939258464,0.9697316288948059,0.004390418995171785,4.42
-13.735883610130058,-44.111222886722835,0.9673656225204468,0.006278152111917734,4.3
-13.735469337622158,-44.11090620446169,0.9727944135665894,0.24401132762432098,6.96
-13.735055538414706,-44.11058974847405,0.9686145186424255,0.009530158713459969,4.38
-13.734641368629772,-44.11027309169365,0.9721299409866333,0.004289680160582066,4.94
-13.734227277261999,-44.109956464738985,0.9705337882041931,0.00696891313418746,4.57
-13.733812827999083,-44.109639647899,0.9722509384155273,0.03254550322890282,7.75
-13.733398899648815,-44.10932309056604,0.9771974682807922,0.006695531774312258,6.36
-13.732985147754947,-44.10900661981319,0.9737005233764648,0.0077123818919062614,5.15
-13.7325717413119,-44.108690323862504,0.9682444334030151,0.0077341170981526375,4.59
-13.732158134014975,-44.10837392688057,0.9756147861480713,0.006864491384476423,4.48
-13.73174444792639,-44.10805749309784,0.969670295715332,0.008606269024312496,4.23
-13.731330738382798,-44.10774105333708,0.9682718515396118,0.006718562915921211,4.42
-13.730916918726901,-44.1074245653906,0.9727156758308411,0.008817050606012344,4.23
-13.7305031692592,-44.10710812319247,0.9723863005638123,0.009045370854437351,4.38
-13.730089360088327,-44.106791663293386,0.9714263081550598,0.008090869523584843,4.11
-13.729675489180025,-44.10647518657,0.972550094127655,0.007681799121201038,4.42
-13.729261676131557,-44.10615875621504,0.9717051982879639,0.008267338387668133,4.15
-13.72884752501404,-44.10584217309325,0.9726130962371826,0.047244589775800705,7.26
-13.728433632239536,-44.10552574290001,0.9654795527458191,0.45790112018585205,9.51
-13.728020173339447,-44.10520955703318,0.9721691012382507,0.002814151346683502,5.09
-13.727606237540202,-44.104893153628645,0.9676564931869507,0.004392337054014206,5.23
-13.72719192092201,-44.10457657974199,0.9759383201599121,0.3304390609264374,8.64
-13.726778061682744,-44.104260259543985,0.9712129235267639,0.02406001091003418,5.84
-13.726364060629153,-44.10394388553572,0.971571683883667,0.16743284463882446,8.11
-13.725950062742339,-44.1036275292053,0.9738996028900146,0.04518939554691315,7.75
-13.725536090780638,-44.10331119967272,0.9746498465538025,0.012881878763437271,4.94
-13.725122158816536,-44.10299490169269,0.9791263937950134,0.025437140837311745,4.75
-13.724708202405148,-44.102678599918974,0.9752047657966614,0.04257059842348099,5.3
-13.724294202145392,-44.10236228224829,0.9778624176979065,0.024982789531350136,5.76
-13.723880182449488,-44.102045958565654,0.9775732159614563,0.028432467952370644,5.53
-13.72346630039123,-44.10172970625981,0.9795815944671631,0.021137220785021782,4.86
-13.723052487007562,-44.10141348809709,0.975270688533783,0.003868520725518465,4.34
-13.722638521658284,-44.10109718908382,0.9779834151268005,0.001994290156289935,4.82
-13.721811069627522,-44.10046481447656,0.9816084504127502,0.04887004196643829,12.17
-13.758163881882513,-44.12115784769733,0.9813857674598694,0.008091003634035587,5.09
-13.757750286832298,-44.12084133814687,0.9810973405838013,0.003684225957840681,4.57
-13.757336678090736,-44.12052481638708,0.977340817451477,0.020449969917535782,5.5
-13.756923009464376,-44.1202082532726,0.9748762249946594,0.04106312617659569,5.15
-13.756509464496478,-44.11989177365894,0.9786766171455383,0.07766951620578766,7.44
-13.756095831284943,-44.119575237152425,0.9760613441467285,0.05681673437356949,5.23
-13.755682240771483,-44.119258733239896,0.9790440201759338,0.0873255804181099,5.42
-13.755268639640168,-44.1189422280931,0.9767303466796875,0.06971731781959534,5.3
-13.754855049630578,-44.11862573786778,0.9827228784561157,0.10751757025718689,5.98
-13.754441429663842,-44.118309236908985,0.9798076748847961,0.08351410180330276,6.09
-13.754027791346541,-44.11799273464451,0.9813068509101868,0.09103074669837952,6.51
-13.753614151030074,-44.11767624387832,0.9788397550582886,0.024929052218794823,5.15
-13.753200511218957,-44.11735976798185,0.9821946024894714,0.04248683527112007,5.05
-13.752787034608176,-44.1170434179138,0.976861298084259,0.008136189542710781,5.76
-13.752373172848095,-44.116726827466444,0.9784353971481323,0.035174187272787094,7.71
-13.751959505921715,-44.116410387606614,0.9777751564979553,0.04130280390381813,6.78
-13.751545805028625,-44.1160939465193,0.9751719236373901,0.14715149998664856,9.06
-13.751132301851536,-44.11577766135331,0.9789632558822632,0.08112180233001709,8.6
-13.75071849550839,-44.11546120475787,0.9753155708312988,0.1809653639793396,8.86
-13.750304878494058,-44.115144904567785,0.9780891537666321,0.1170082613825798,8.56
-13.749891220950726,-44.11482860570376,0.9808486104011536,0.09172119945287704,9.02
-13.749477513817384,-44.11451230393592,0.9777241945266724,0.15939359366893768,9.43
-13.749063746887852,-44.11419599410577,0.9763303399085999,0.23042809963226318,10.44
-13.748650021233237,-44.11387974520299,0.97784823179245,0.048522744327783585,9.25
-13.74823617530703,-44.113563447059896,0.9750761985778809,0.09426316618919373,9.43
-13.747822417154227,-44.11324723648395,0.9769830107688904,0.04059411212801933,7.9
-13.74740859848262,-44.1129310114293,0.9763936400413513,0.02694578282535076,10.18
-13.746994772434679,-44.11261480487603,0.9760815501213074,0.05756979063153267,8.05
-13.746580666309105,-44.11229843114665,0.9770110845565796,0.17004701495170593,10.02
-13.746166732598626,-44.11198219115254,0.9777618646621704,0.13078279793262482,8.6
-13.745752715891097,-44.11166591085173,0.9748302102088928,0.2480964958667755,8.6
-13.745338805554164,-44.111349714766334,0.9754756093025208,0.043491411954164505,7.07
-13.744924881520957,-44.111033519567805,0.9782680869102478,0.007305265869945288,6.25
-13.744510495068118,-44.110717021521765,0.9755123853683472,0.31381669640541077,8.53
-13.744096827061181,-44.11040101020173,0.9783099293708801,0.004570866469293833,5.42
-13.743682667246073,-44.11008467105189,0.9762317538261414,0.0054666935466229916,4.78
-13.743268606606541,-44.109768397825185,0.9718855023384094,0.007610599044710398,4.53
-13.742854448290974,-44.109452055879935,0.975745439529419,0.0008802433731034398,5.15
-13.742440391052911,-44.109135775751355,0.9777786731719971,0.008667205460369587,4.67
-13.742026285577374,-44.108819454758475,0.9746879935264587,0.0045745582319796085,4.82
-13.741612298256861,-44.10850320169914,0.9756155014038086,0.0039044879376888275,4.98
-13.741198332366231,-44.10818694916347,0.977800190448761,0.009518126025795937,4.26
-13.740784211904968,-44.10787057638155,0.977186381816864,0.004967546556144953,4.59
-13.740370168002793,-44.107554235613094,0.9743905663490295,0.003965951502323151,4.75
-13.739956066623558,-44.10723783442934,0.9752252697944641,0.002597193932160735,5.15
-13.739541760222941,-44.106921271223456,0.9765932559967041,0.002146913902834058,5.9
-13.739127762534569,-44.10660488769043,0.9793391227722168,0.005591066554188728,5.57
-13.738713725626905,-44.106288448347385,0.9769940972328186,0.005901743192225695,5.01
-13.738299705206739,-44.10597199119192,0.9805776476860046,0.007440183777362108,4.98
-13.737885752701775,-44.105655553033806,0.9795402884483337,0.005238620098680258,5.19
-13.737471861146501,-44.105339131445895,0.9783433079719543,0.004857328254729509,5.65
-13.73705744509755,-44.10502233627326,0.97760009765625,0.31367969512939453,9.96
-13.736643185927733,-44.10470562676314,0.98075270652771,0.12847793102264404,9.69
-13.73622990658485,-44.10438955688417,0.9743795990943909,0.018987108021974564,7.07
-13.735815903247163,-44.104072986691854,0.9803726673126221,0.013612602837383747,4.9
-13.735402058618833,-44.103756510277606,0.9747764468193054,0.02814648114144802,5.09
-13.734988240208045,-44.10344004112693,0.9752708077430725,0.11543472111225128,7.4
-13.734574361596323,-44.103123523649316,0.9734638333320618,0.04151172935962677,5.23
-13.734160768409302,-44.1028071918987,0.9765939712524414,0.0020242794416844845,5.5
-13.73374655498016,-44.102490440956295,0.9743491411209106,0.42626136541366577,9.55
-13.733332542228966,-44.10217382357216,0.967451810836792,0.022626517340540886,6.36
-13.732918458977608,-44.10185716029097,0.9794368743896484,0.034130606800317764,5.3
-13.732504733002873,-44.10154074016357,0.9781991839408875,0.005327088758349419,4.11
-13.732091088614816,-44.10122438061036,0.9789210557937622,0.0026259389705955982,3.74
-13.731677363046563,-44.10090797506587,0.9794979095458984,0.003307039849460125,3.77
-13.731263620806788,-44.10059156887255,0.9785559773445129,0.03423897922039032,5.05
